-1.035051266697553451e+01 0.000000000000000000e+00 6.000000000000000000e+01
-1.027953582507796604e+01 5.851922291897342955e-03 6.000000000000000000e+01
-1.020859451502257009e+01 9.216667879656595397e-03 6.000000000000000000e+01
-1.013768882025980034e+01 1.258410518569943147e-02 6.000000000000000000e+01
-1.006681882442057407e+01 1.595424137221229319e-02 6.000000000000000000e+01
-9.995984611316290014e+00 1.932708360072711226e-02 6.000000000000000000e+01
-9.925186264939375391e+00 2.270263903211432177e-02 6.000000000000000000e+01
-9.854423869463657226e+00 2.608091482659041782e-02 6.000000000000000000e+01
-9.783697509244731805e+00 2.946191814371689616e-02 6.000000000000000000e+01
-9.713007268820334161e+00 3.284565614240946702e-02 6.000000000000000000e+01
-9.642353232910908289e+00 3.623213598092608900e-02 6.000000000000000000e+01
-9.571735486419601813e+00 3.962136481688958989e-02 6.000000000000000000e+01
-9.501154114433170150e+00 4.301334980726136820e-02 6.000000000000000000e+01
-9.430609202221830856e+00 4.640809810837256966e-02 6.000000000000000000e+01
-9.360100835240130479e+00 4.980561687589502018e-02 6.000000000000000000e+01
-9.289629099127116874e+00 5.320591326485395872e-02 6.000000000000000000e+01
-9.219194079706500844e+00 5.660899442963869543e-02 6.000000000000000000e+01
-9.148795862987602945e+00 6.001486752397133806e-02 6.000000000000000000e+01
-9.078434535165072816e+00 6.342353970094023741e-02 6.000000000000000000e+01
-9.008110182619898154e+00 6.683501811296459205e-02 6.000000000000000000e+01
-8.937822891919362078e+00 7.024930991181430051e-02 6.000000000000000000e+01
-8.867572749817597355e+00 7.366642224859722143e-02 6.000000000000000000e+01
-8.797359843255952327e+00 7.708636227375656458e-02 6.000000000000000000e+01
-8.727184259363422569e+00 8.050913713706804586e-02 6.000000000000000000e+01
-8.657046085456853390e+00 8.393475398763290685e-02 6.000000000000000000e+01
-8.586945409041684130e+00 8.736321997387026805e-02 6.000000000000000000e+01
-8.516882317811816705e+00 9.079454224352458136e-02 6.000000000000000000e+01
-8.446856899650601491e+00 9.422872794363561233e-02 6.000000000000000000e+01
-8.376869242630597512e+00 9.766578422056054753e-02 6.000000000000000000e+01
-8.306919435014521014e+00 1.011057182199397025e-01 6.000000000000000000e+01
-8.237007565255234809e+00 1.045485370867075825e-01 6.000000000000000000e+01
-8.167133721996300721e+00 1.079942479650773807e-01 6.000000000000000000e+01
-8.097297994072329530e+00 1.114428579985312917e-01 6.000000000000000000e+01
-8.027500470509350450e+00 1.148943743298181663e-01 6.000000000000000000e+01
-7.957741240525182391e+00 1.183488041009351233e-01 6.000000000000000000e+01
-7.888020393529983743e+00 1.218061544531176960e-01 6.000000000000000000e+01
-7.818338019126174210e+00 1.252664325268459111e-01 6.000000000000000000e+01
-7.748694207109490861e+00 1.287296454618038488e-01 6.000000000000000000e+01
-7.679089047468615092e+00 1.321958003969047057e-01 6.000000000000000000e+01
-7.609522630386247322e+00 1.356649044702415430e-01 6.000000000000000000e+01
-7.539995046239072352e+00 1.391369648190963204e-01 6.000000000000000000e+01
-7.470506385598097765e+00 1.426119885799330134e-01 6.000000000000000000e+01
-7.401056739229374237e+00 1.460899828883602813e-01 6.000000000000000000e+01
-7.331646198093946687e+00 1.495709548791420984e-01 6.000000000000000000e+01
-7.262274853348628767e+00 1.530549116861671111e-01 6.000000000000000000e+01
-7.192942796346110335e+00 1.565418604424393401e-01 6.000000000000000000e+01
-7.123650118635392658e+00 1.600318082800650243e-01 6.000000000000000000e+01
-7.054396911962203198e+00 1.635247623302329145e-01 6.000000000000000000e+01
-6.985183268269355317e+00 1.670207297232004784e-01 6.000000000000000000e+01
-6.916009279697060030e+00 1.705197175882771088e-01 6.000000000000000000e+01
-6.846875038583490891e+00 1.740217330537963125e-01 6.000000000000000000e+01
-6.777780637464766222e+00 1.775267832471234541e-01 6.000000000000000000e+01
-6.708726169075839962e+00 1.810348752946049355e-01 6.000000000000000000e+01
-6.639711726350321364e+00 1.845460163215807137e-01 6.000000000000000000e+01
-6.570737402421346296e+00 1.880602134523330915e-01 6.000000000000000000e+01
-6.501803290621580800e+00 1.915774738100977370e-01 6.000000000000000000e+01
-6.432909484483744222e+00 1.950978045170221331e-01 6.000000000000000000e+01
-6.364056077740980477e+00 1.986212126941515055e-01 6.000000000000000000e+01
-6.295243164327170682e+00 2.021477054614093105e-01 6.000000000000000000e+01
-6.226470838377268890e+00 2.056772899375771679e-01 6.000000000000000000e+01
-6.157739194227875856e+00 2.092099732402565027e-01 6.000000000000000000e+01
-6.089048326417217716e+00 2.127457624858756224e-01 6.000000000000000000e+01
-6.020398329685975547e+00 2.162846647896323193e-01 6.000000000000000000e+01
-5.951789298977155696e+00 2.198266872655007809e-01 6.000000000000000000e+01
-5.883221329436866043e+00 2.233718370261811303e-01 6.000000000000000000e+01
-5.814694516414546932e+00 2.269201211830887133e-01 6.000000000000000000e+01
-5.746208955463053769e+00 2.304715468463347516e-01 6.000000000000000000e+01
-5.677764742339561188e+00 2.340261211246758011e-01 6.000000000000000000e+01
-5.609361973005291269e+00 2.375838511255217722e-01 6.000000000000000000e+01
-5.541000743626442571e+00 2.411447439548747573e-01 6.000000000000000000e+01
-5.472681150574167930e+00 2.447088067173240344e-01 6.000000000000000000e+01
-5.404403290425076278e+00 2.482760465160094299e-01 6.000000000000000000e+01
-5.336167259961529297e+00 2.518464704525957831e-01 6.000000000000000000e+01
-5.267973156172055305e+00 2.554200856272408893e-01 6.000000000000000000e+01
-5.199821076251607721e+00 2.589968991385696584e-01 6.000000000000000000e+01
-5.131711117602153038e+00 2.625769180836340366e-01 6.000000000000000000e+01
-5.063643377832531378e+00 2.661601495579026810e-01 6.000000000000000000e+01
-4.995617954759459245e+00 2.697466006552028395e-01 6.000000000000000000e+01
-4.927634946407210670e+00 2.733362784677155766e-01 6.000000000000000000e+01
-4.859694451008524929e+00 2.769291900859214839e-01 6.000000000000000000e+01
-4.791796567004583451e+00 2.805253425985813620e-01 6.000000000000000000e+01
-4.723941393045508086e+00 2.841247430926969741e-01 6.000000000000000000e+01
-4.656129027990672853e+00 2.877273986534801820e-01 6.000000000000000000e+01
-4.588359570909032570e+00 2.913333163643153090e-01 6.000000000000000000e+01
-4.520633121079472794e+00 2.949425033067284985e-01 6.000000000000000000e+01
-4.452949777991216607e+00 2.985549665603452474e-01 6.000000000000000000e+01
-4.385309641344029785e+00 3.021707132028615961e-01 6.000000000000000000e+01
-4.317712811048600940e+00 3.057897503100064918e-01 6.000000000000000000e+01
-4.250159387226978502e+00 3.094120849554990449e-01 6.000000000000000000e+01
-4.182649470212711940e+00 3.130377242110202740e-01 6.000000000000000000e+01
-4.115183160551506347e+00 3.166666751461565954e-01 6.000000000000000000e+01
-4.047760559001048364e+00 3.202989448283922735e-01 6.000000000000000000e+01
-3.980381766531929433e+00 3.239345403230346476e-01 6.000000000000000000e+01
-3.913046884327432640e+00 3.275734686932029183e-01 6.000000000000000000e+01
-3.845756013784288996e+00 3.312157369997671408e-01 6.000000000000000000e+01
-3.778509256512742276e+00 3.348613523013202475e-01 6.000000000000000000e+01
-3.711306714336936263e+00 3.385103216541329729e-01 6.000000000000000000e+01
-3.644148489295290450e+00 3.421626521121070574e-01 6.000000000000000000e+01
-3.577034683640784252e+00 3.458183507267397760e-01 6.000000000000000000e+01
-3.509965399841199929e+00 3.494774245470790852e-01 6.000000000000000000e+01
-3.442940740579730097e+00 3.531398806196670570e-01 6.000000000000000000e+01
-3.375960808754785880e+00 3.568057259885235588e-01 6.000000000000000000e+01
-3.309025707480903300e+00 3.604749676950668724e-01 6.000000000000000000e+01
-3.242135540088538548e+00 3.641476127780998717e-01 6.000000000000000000e+01
-3.175290410124739005e+00 3.678236682737414665e-01 6.000000000000000000e+01
-3.108490421353410582e+00 3.715031412153834145e-01 6.000000000000000000e+01
-3.041735677755276868e+00 3.751860386336624553e-01 6.000000000000000000e+01
-2.975026283528751758e+00 3.788723675563814841e-01 6.000000000000000000e+01
-2.908362343089685442e+00 3.825621350084915107e-01 6.000000000000000000e+01
-2.841743961072160207e+00 3.862553480120165528e-01 6.000000000000000000e+01
-2.775171242328459353e+00 3.899520135860223280e-01 6.000000000000000000e+01
-2.708644291929480641e+00 3.936521387465580224e-01 6.000000000000000000e+01
-2.642163215165053369e+00 3.973557305066097722e-01 6.000000000000000000e+01
-2.575728117544225704e+00 4.010627958760416556e-01 6.000000000000000000e+01
-2.509339104795516029e+00 4.047733418615572232e-01 6.000000000000000000e+01
-2.442996282867377911e+00 4.084873754666246137e-01 6.000000000000000000e+01
-2.376699757928137924e+00 4.122049036914579578e-01 6.000000000000000000e+01
-2.310449636366801673e+00 4.159259335329203999e-01 6.000000000000000000e+01
-2.244246024792767802e+00 4.196504719845133846e-01 6.000000000000000000e+01
-2.178089030036633567e+00 4.233785260362862846e-01 6.000000000000000000e+01
