declination in deg: -86.0
10^19.5 eV:	471.259883844
10^20 eV:	769.291627116
10^20.5 eV:	1070.12807866

declination in deg: -65.0
10^17 eV:	0.0
10^17.5 eV:	0.00691975728846
10^18 eV:	2.23496776154
10^18.5 eV:	40.3122423973
10^19 eV:	177.299419657
10^19.5 eV:	439.409450251
10^20 eV:	717.968258976
10^20.5 eV:	998.738057401

declination in deg: -64.0
10^17 eV:	0.0
10^17.5 eV:	0.00655549352959
10^18 eV:	2.08758237077
10^18.5 eV:	37.6044433804
10^19 eV:	166.26155533
10^19.5 eV:	413.616223642
10^20 eV:	676.286032984
10^20.5 eV:	940.758980473

declination in deg: -63.0
10^17 eV:	0.0
10^17.5 eV:	0.0062366308065
10^18 eV:	1.96483449469
10^18.5 eV:	35.3782843514
10^19 eV:	157.078361149
10^19.5 eV:	391.863374622
10^20 eV:	641.016716758
10^20.5 eV:	891.699535174

declination in deg: -62.0
10^17 eV:	0.0
10^17.5 eV:	0.00595462841055
10^18 eV:	1.85978894434
10^18.5 eV:	33.4785711741
10^19 eV:	149.1709796
10^19.5 eV:	373.004918977
10^20 eV:	610.401122362
10^20.5 eV:	849.113147409

declination in deg: -61.0
10^17 eV:	0.0
10^17.5 eV:	0.00570310478711
10^18 eV:	1.76860910593
10^18.5 eV:	31.8346012454
10^19 eV:	142.272435778
10^19.5 eV:	356.442316925
10^20 eV:	583.477270344
10^20.5 eV:	811.661739252

declination in deg: -60.0
10^17 eV:	0.0
10^17.5 eV:	0.00547716436929
10^18 eV:	1.68823702859
10^18.5 eV:	30.3830075536
10^19 eV:	136.13767363
10^19.5 eV:	341.641307935
10^20 eV:	559.399401035
10^20.5 eV:	778.168854129

declination in deg: -59.0
10^17 eV:	0.0
10^17.5 eV:	0.005272916464
10^18 eV:	1.61731854024
10^18.5 eV:	29.1129436381
10^19 eV:	130.744669912
10^19.5 eV:	328.580581207
10^20 eV:	538.13189552
10^20.5 eV:	748.58543494

declination in deg: -58.0
10^17 eV:	0.0
10^17.5 eV:	0.00508735274568
10^18 eV:	1.55363855061
10^18.5 eV:	27.9686765835
10^19 eV:	125.856518608
10^19.5 eV:	316.691287124
10^20 eV:	518.760264963
10^20.5 eV:	721.638929016

declination in deg: -57.0
10^17 eV:	0.0
10^17.5 eV:	0.00491800147886
10^18 eV:	1.49641584435
10^18.5 eV:	26.9444236049
10^19 eV:	121.467198364
10^19.5 eV:	306.001693959
10^20 eV:	501.338925378
10^20.5 eV:	697.40549116

declination in deg: -56.0
10^17 eV:	0.0
10^17.5 eV:	0.00476283106951
10^18 eV:	1.44443990138
10^18.5 eV:	26.011871429
10^19 eV:	117.447887741
10^19.5 eV:	296.161316465
10^20 eV:	485.286770554
10^20.5 eV:	675.076320597

declination in deg: -55.0
