  -24.100000000000001        0.0000000000000000        60.019784961861561     
  -24.750000000000000        2.5000000372529030E-002   60.016042789221011     
  -25.399999999999999        5.0000000745058060E-002   60.014137864914836     
  -26.050000000000001        7.5000002980232239E-002   60.013968787804842     
  -26.699999999999999       0.10000000149011612        60.015433951382434     
  -27.350000000000001       0.12500000000000000        60.018431804534984     
  -28.050000000000001       0.15000000596046448        60.000488766667615     
  -28.699999999999999       0.17499999701976776        60.006436684771131     
  -29.350000000000001       0.20000000298023224        60.013609891025901     
  -30.050000000000001       0.22499999403953552        60.000114416727897     
  -30.699999999999999       0.25000000000000000        60.009614638434073     
  -31.350000000000001       0.27500000596046448        60.020033784367378     
  -32.049999999999997       0.30000001192092896        60.010031446272052     
  -32.750000000000000       0.32499998807907104        60.001109976099301     
  -33.399999999999999       0.34999999403953552        60.014020635403490     
  -34.100000000000001       0.37500000000000000        60.006749922307890     
  -34.799999999999997       0.40000000596046448        60.000238067727601     
  -35.450000000000003       0.42500001192092896        60.014710267048869     
  -36.149999999999999       0.44999998807907104        60.009217656638320     
  -36.850000000000001       0.47499999403953552        60.004166849830874     
  -37.500000000000000       0.50000000000000000        60.019285913314548     
  -38.200000000000003       0.52499997615814209        60.014634991930428     
  -38.899999999999999       0.55000001192092896        60.010115214388748     
  -39.600000000000001       0.57499998807907104        60.005622272201478     
  -40.299999999999997       0.60000002384185791        60.001055333196163     
  -40.950000000000003       0.62500000000000000        60.015362593052856     
  -41.649999999999999       0.64999997615814209        60.010191600893329     
  -42.350000000000001       0.67500001192092896        60.004649246772615     
  -43.000000000000000       0.69999998807907104        60.017262433919406     
  -43.700000000000003       0.72500002384185791        60.010540549518879     
  -44.399999999999999       0.75000000000000000        60.003158463462505     
  -45.049999999999997       0.77499997615814209        60.013251070678344     
  -45.750000000000000       0.80000001192092896        60.004134265959379     
  -46.399999999999999       0.82499998807907104        60.012066326938189     
  -47.100000000000001       0.85000002384185791        60.000857817482299     
  -47.750000000000000       0.87500000000000000        60.006289617573444     
  -48.399999999999999       0.89999997615814209        60.010296866593890     
  -49.049999999999997       0.92500001192092896        60.012801845940452     
  -49.700000000000003       0.94999998807907104        60.013726462555567     
  -50.350000000000001       0.97500002384185791        60.012996115957570     
  -51.000000000000000        1.0000000000000000        60.010535356196414     
  -51.649999999999999        1.0249999761581421        60.006271688078307     
  -52.299999999999997        1.0499999523162842        60.000133428411679     
  -52.899999999999999        1.0750000476837158        60.009100674926898     
  -53.500000000000000        1.1000000238418579        60.015916867353006     
  -54.149999999999999        1.1250000000000000        60.003584904926157     
  -54.750000000000000        1.1499999761581421        60.005973807875570     
  -55.350000000000001        1.1749999523162842        60.006033442546382     
  -55.950000000000003        1.2000000476837158        60.003708285946907     
  -56.500000000000000        1.2250000238418579        60.015684951646620     
  -57.100000000000001        1.2500000000000000        60.008380018687049     
  -57.649999999999999        1.2749999761581421        60.015212049571957     
  -58.250000000000000        1.2999999523162842        60.002725858917358     
  -58.799999999999997        1.3250000476837158        60.004224958251399     
  -59.350000000000001        1.3500000238418579        60.002982073501997     
  -59.850000000000001        1.3750000000000000        60.015586027176376     
